17;9;46;500;47.31329;5.04419;
17;9;46;600;47.313293;5.0442;
17;9;46;700;47.313293;5.0442;
17;9;46;800;47.313293;5.0442;
17;9;46;900;47.313293;5.0442;
17;9;47;0;47.313297;5.0442;
17;9;47;100;47.313297;5.0442;
17;9;47;200;47.313297;5.04421;
17;9;47;300;47.313297;5.04421;
17;9;47;400;47.313297;5.04421;
17;9;47;500;47.313301;5.04421;
17;9;47;600;47.313301;5.04421;
17;9;47;700;47.313301;5.04421;
17;9;47;800;47.313301;5.04422;
17;9;47;900;47.313301;5.04422;
17;9;48;0;47.313301;5.04422;
17;9;48;100;47.313301;5.04422;
17;9;48;200;47.313301;5.04422;
17;9;48;300;47.313301;5.04422;
17;9;48;400;47.313305;5.04423;
17;9;48;500;47.313305;5.04423;
17;9;48;600;47.313305;5.04423;
17;9;48;700;47.313305;5.04423;
17;9;48;800;47.313305;5.04423;
17;9;48;900;47.313305;5.04423;
17;9;49;0;47.313309;5.04423;
17;9;49;100;47.313309;5.04424;
17;9;49;200;47.313309;5.04424;
17;9;49;300;47.313309;5.04424;
17;9;49;400;47.313309;5.04424;
17;9;49;500;47.313309;5.04424;
17;9;49;600;47.313309;5.04425;
17;9;49;700;47.313309;5.04425;
17;9;49;800;47.313309;5.04425;
17;9;49;900;47.313309;5.04425;
17;9;50;0;47.313309;5.04425;
17;9;50;100;47.313309;5.04426;
17;9;50;200;47.313309;5.04426;
17;9;50;300;47.313309;5.04426;
17;9;50;400;47.313313;5.04426;
17;9;50;500;47.313313;5.04426;
17;9;50;600;47.313313;5.04426;
17;9;50;700;47.313313;5.04427;
17;9;50;800;47.313313;5.04427;
17;9;50;900;47.313313;5.04427;
17;9;51;0;47.313313;5.04427;
17;9;51;100;47.313313;5.04427;
17;9;51;200;47.313313;5.04427;
17;9;51;300;47.313316;5.04428;
17;9;51;400;47.313316;5.04428;
17;9;51;500;47.313316;5.04428;
17;9;51;600;47.313316;5.04428;
17;9;51;700;47.313316;5.04428;
17;9;51;800;47.313316;5.04428;
17;9;51;900;47.313316;5.04429;
17;9;52;0;47.31332;5.04429;
17;9;52;100;47.31332;5.04429;
17;9;52;200;47.31332;5.04429;
17;9;52;300;47.31332;5.04429;
17;9;52;400;47.31332;5.04429;
17;9;52;500;47.31332;5.0443;
17;9;52;600;47.31332;5.0443;
17;9;52;700;47.31332;5.0443;
17;9;52;800;47.31332;5.0443;
17;9;52;900;47.31332;5.0443;
17;9;53;0;47.31332;5.04431;
17;9;53;100;47.31332;5.04431;
17;9;53;200;47.313324;5.04431;
17;9;53;300;47.313324;5.04431;
17;9;53;400;47.313324;5.04431;
17;9;53;500;47.313324;5.04432;
17;9;53;600;47.313324;5.04432;
17;9;53;700;47.313324;5.04432;
17;9;53;800;47.313324;5.04432;
17;9;53;900;47.313324;5.04432;
17;9;54;0;47.313328;5.04432;
17;9;54;100;47.313328;5.04433;
17;9;54;200;47.313328;5.04433;
17;9;54;300;47.313328;5.04433;
17;9;54;400;47.313332;5.04433;
17;9;54;500;47.313332;5.04433;
17;9;54;600;47.313332;5.04433;
17;9;54;700;47.313332;5.04433;
17;9;54;800;47.313335;5.04434;
17;9;54;900;47.313335;5.04434;
17;9;55;0;47.313335;5.04434;
17;9;55;100;47.313339;5.04434;
17;9;55;200;47.313339;5.04434;
17;9;55;300;47.313343;5.04435;
17;9;55;400;47.313343;5.04435;
17;9;55;500;47.313343;5.04435;
17;9;55;600;47.313343;5.04435;
17;9;55;700;47.313343;5.04435;
17;9;55;800;47.313343;5.04435;
17;9;55;900;47.313347;5.04436;
17;9;56;0;47.313347;5.04436;
17;9;56;100;47.313347;5.04436;
17;9;56;200;47.313347;5.04436;
17;9;56;300;47.313347;5.04436;
17;9;56;400;47.313347;5.04436;
17;9;56;500;47.313347;5.04436;
17;9;56;600;47.313347;5.04436;
17;9;56;700;47.313351;5.04437;
17;9;56;800;47.313351;5.04437;
17;9;56;900;47.313351;5.04437;
17;9;57;0;47.313351;5.04437;
17;9;57;100;47.313354;5.04437;
17;9;57;200;47.313354;5.04437;
17;9;57;300;47.313354;5.04437;
17;9;57;400;47.313358;5.04437;
17;9;57;500;47.313358;5.04438;
17;9;57;600;47.313358;5.04438;
17;9;57;700;47.313358;5.04438;
17;9;57;800;47.313358;5.04438;
